loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2677,0,Graduate,No,1937000,5000000,25,752,5303000,2796000,6938000,2208000,Approved
2678,4,Graduate,No,974000,2565000,10,816,1082000,21000,1492000,451000,Approved
2679,3,Graduate,Yes,221000,1305000,10,715,640000,100000,302000,137000,Rejected
2680,0,Graduate,No,940000,2559000,15,768,3155000,1048000,2660000,883000,Approved
2681,5,Graduate,Yes,1560000,3843000,20,715,1586000,3001000,522000,1186000,Approved
2682,5,Graduate,No,606000,3731000,25,795,976000,1318000,1905000,490000,Approved
2683,1,Graduate,No,1337000,5000000,20,807,963000,494000,1436000,1102000,Approved
2684,3,Graduate,No,447000,1320000,25,731,1124000,294000,954000,37000,Approved
2685,3,Graduate,Yes,267000,653000,5,710,492000,405000,227000,205000,Approved
2686,0,Graduate,No,767000,5000000,20,633,1675000,692000,2273000,627000,Rejected
2687,3,Not Graduate,No,223000,623000,10,646,623000,166000,854000,269000,Approved
2688,1,Graduate,No,599000,1324000,25,621,1667000,574000,1323000,592000,Approved
2689,4,Graduate,No,1616000,5000000,25,703,3153000,2834000,6153000,625000,Approved
2690,3,Not Graduate,Yes,202000,1431000,15,589,631000,100000,337000,242000,Rejected
2691,4,Graduate,No,305000,1551000,20,634,1001000,47000,371000,36000,Approved
2692,3,Graduate,Yes,358000,1876000,20,450,830000,3000,1207000,251000,Rejected
2693,0,Graduate,No,672000,2702000,10,796,284000,885000,167000,846000,Approved
2694,1,Graduate,No,552000,1894000,20,631,1536000,345000,661000,699000,Approved
2695,3,Graduate,No,1738000,5000000,25,689,5482000,2440000,4854000,698000,Approved
2696,1,Graduate,No,1302000,5000000,15,774,2710000,2868000,1089000,926000,Approved
2697,3,Not Graduate,No,966000,3794000,5,676,2455000,709000,3451000,910000,Rejected
2698,1,Graduate,No,769000,2801000,25,773,1107000,353000,1523000,655000,Approved
2699,0,Graduate,No,904000,3261000,15,544,1724000,4000,957000,1253000,Approved
2700,2,Graduate,No,400000,921000,15,854,1142000,981000,619000,597000,Approved
2701,3,Not Graduate,No,1222000,4505000,20,742,3792000,1579000,1474000,158000,Approved
2702,2,Graduate,No,340000,732000,20,668,227000,682000,963000,511000,Approved
2703,3,Graduate,Yes,1205000,5000000,15,771,428000,2585000,637000,2125000,Rejected
2704,2,Graduate,No,1513000,5000000,10,551,2263000,3764000,5189000,2772000,Rejected
2705,3,Graduate,No,803000,4931000,20,625,1245000,1726000,546000,128000,Rejected
2706,3,Graduate,No,624000,3282000,15,773,1731000,459000,750000,1107000,Approved
2707,2,Not Graduate,Yes,908000,5000000,20,491,297000,1281000,2310000,335000,Rejected
2708,2,Graduate,No,120000,931000,25,698,329000,289000,178000,85000,Rejected
2709,2,Graduate,No,852000,3582000,5,695,1718000,1349000,1780000,677000,Rejected
2710,0,Not Graduate,No,650000,1645000,25,817,1646000,1250000,1508000,411000,Approved
2711,3,Not Graduate,No,677000,4399000,20,515,1306000,1535000,752000,423000,Rejected
2712,1,Graduate,No,1108000,2358000,25,787,3136000,1700000,2421000,421000,Approved
2713,4,Graduate,No,667000,2226000,10,602,1133000,1155000,2510000,890000,Approved
2714,3,Not Graduate,No,334000,775000,15,612,470000,491000,37000,395000,Rejected
2715,2,Graduate,No,639000,4722000,20,546,1493000,541000,1550000,796000,Rejected
2716,4,Graduate,No,731000,1485000,25,558,1259000,455000,986000,780000,Approved
2717,3,Graduate,No,754000,3737000,25,684,958000,1194000,2610000,362000,Approved
2718,0,Graduate,No,778000,3535000,15,555,2508000,1908000,371000,928000,Approved
2719,3,Graduate,No,1376000,5000000,20,713,3598000,3152000,463000,1823000,Approved
2720,5,Not Graduate,No,346000,1294000,10,594,322000,182000,581000,52000,Approved
2721,0,Graduate,Yes,785000,5000000,20,547,2095000,1654000,2141000,1551000,Rejected
2722,1,Graduate,Yes,1619000,5000000,20,605,1793000,85000,203000,1911000,Approved
2723,2,Graduate,No,227000,1043000,20,679,381000,335000,741000,294000,Approved
2724,2,Graduate,No,787000,3265000,15,626,784000,1830000,1112000,914000,Rejected
2725,2,Graduate,No,478000,3296000,25,653,317000,1146000,1763000,668000,Approved
2726,2,Not Graduate,No,550000,3598000,10,709,867000,829000,1998000,732000,Approved
2727,3,Graduate,No,389000,1709000,20,742,808000,613000,1198000,626000,Approved
2728,0,Not Graduate,No,627000,2538000,20,624,794000,611000,1865000,229000,Rejected
2729,2,Graduate,No,2317000,5000000,20,561,1251000,4192000,5661000,856000,Approved
2730,4,Graduate,No,308000,767000,20,656,338000,189000,985000,147000,Approved
2731,1,Graduate,Yes,327000,760000,20,690,355000,28000,260000,631000,Approved
2732,2,Not Graduate,Yes,300000,644000,5,526,657000,626000,986000,224000,Approved
2733,0,Graduate,No,2151000,5000000,10,574,2587000,325000,4957000,1434000,Rejected
2734,1,Graduate,No,518000,3700000,20,589,1040000,861000,1632000,258000,Rejected
2735,2,Graduate,No,688000,4671000,20,632,1242000,752000,1394000,680000,Rejected
2736,1,Graduate,No,539000,3813000,20,585,621000,58000,1380000,978000,Rejected
2737,3,Graduate,No,379000,2177000,15,710,1013000,151000,543000,517000,Rejected
2738,2,Not Graduate,No,601000,3452000,5,514,1464000,151000,1055000,250000,Rejected
2739,4,Graduate,No,3460000,5000000,20,516,8570000,1855000,5268000,5823000,Approved
2740,4,Graduate,No,1730000,5000000,20,622,2919000,2748000,5170000,3276000,Approved
2741,1,Graduate,No,402000,1479000,20,635,528000,573000,355000,579000,Rejected
2742,0,Graduate,No,1066000,5000000,15,526,2335000,1154000,3975000,1287000,Rejected
2743,4,Graduate,No,408000,3153000,15,598,1375000,860000,1360000,555000,Rejected
2744,1,Graduate,Yes,221000,1596000,15,616,373000,416000,765000,328000,Rejected
2745,1,Graduate,No,1358000,4616000,5,617,3298000,2318000,4976000,2344000,Approved
2746,0,Graduate,No,1488000,5000000,20,663,2553000,2228000,2679000,1986000,Approved
2747,3,Not Graduate,No,1382000,3627000,15,594,4539000,2405000,4945000,1501000,Rejected
2748,1,Graduate,No,516000,1115000,15,776,592000,292000,945000,209000,Approved
2749,0,Not Graduate,Yes,628000,1362000,25,691,1110000,408000,312000,490000,Approved
2750,2,Graduate,No,1140000,3444000,15,581,2143000,850000,334000,245000,Rejected
2751,3,Graduate,No,903000,5000000,20,658,2376000,1673000,314000,1328000,Rejected
2752,1,Graduate,Yes,542000,2265000,15,661,1414000,586000,452000,1076000,Approved
2753,3,Graduate,No,244000,511000,15,753,651000,585000,367000,58000,Approved
2754,2,Graduate,No,754000,5000000,5,599,1995000,76000,2955000,685000,Rejected
2755,2,Graduate,No,1412000,5000000,25,715,2546000,1353000,1469000,1998000,Approved
2756,1,Graduate,No,321000,1401000,15,654,256000,124000,1175000,35000,Approved
2757,0,Not Graduate,No,1060000,5000000,20,777,3271000,2163000,3456000,962000,Approved
2758,1,Not Graduate,No,868000,4444000,25,760,1163000,1041000,3002000,1389000,Approved
2759,4,Graduate,No,1140000,5000000,5,667,744000,1767000,3603000,709000,Approved
2760,0,Not Graduate,No,1234000,5000000,20,628,879000,1845000,4807000,1649000,Rejected
2761,5,Not Graduate,No,446000,3262000,10,693,840000,88000,253000,551000,Rejected
2762,0,Graduate,No,245000,934000,15,635,407000,480000,482000,347000,Approved
2763,1,Graduate,No,495000,2436000,20,793,1200000,1017000,711000,257000,Approved
2764,2,Graduate,No,1248000,2523000,5,657,2818000,1895000,1508000,472000,Approved
2765,3,Not Graduate,No,492000,3522000,25,616,317000,346000,907000,41000,Rejected
2766,0,Not Graduate,No,446000,1711000,20,611,557000,807000,881000,440000,Rejected
2767,0,Graduate,No,214000,776000,15,547,678000,375000,844000,89000,Rejected
2768,2,Graduate,No,2187000,5000000,5,697,6022000,4989000,2476000,2887000,Approved
2769,1,Graduate,No,1197000,5000000,20,580,3694000,351000,4376000,1342000,Approved
2770,3,Graduate,No,1155000,3163000,20,743,428000,2627000,868000,1935000,Approved
2771,3,Graduate,No,1313000,4718000,10,540,4226000,2912000,3537000,2119000,Rejected
2772,0,Graduate,No,1018000,4194000,20,661,3110000,757000,1314000,768000,Rejected
2773,4,Graduate,No,597000,4726000,5,748,1043000,1069000,2296000,375000,Approved
2774,0,Graduate,No,629000,2883000,25,467,1544000,415000,1620000,132000,Rejected
2775,4,Graduate,No,530000,1792000,15,822,620000,312000,186000,808000,Approved
2776,5,Graduate,No,3880000,5000000,15,614,9341000,6223000,14363000,3948000,Approved
2777,3,Not Graduate,No,1005000,4451000,20,662,2870000,126000,1252000,709000,Rejected
2778,5,Graduate,No,518000,1207000,20,699,957000,125000,1925000,737000,Approved
2779,3,Graduate,No,947000,5000000,25,712,370000,1563000,145000,554000,Approved
2780,0,Graduate,No,363000,760000,25,673,593000,864000,346000,357000,Approved
2781,0,Not Graduate,Yes,1861000,5000000,10,735,4876000,158000,2207000,1675000,Approved
2782,0,Not Graduate,No,455000,3072000,15,694,1161000,26000,1266000,263000,Rejected
2783,2,Graduate,No,970000,2381000,20,800,1800000,181000,3116000,1544000,Approved
2784,2,Graduate,Yes,1400000,5000000,5,694,4836000,6000,3580000,2001000,Approved
2785,2,Not Graduate,No,899000,5000000,20,817,606000,2086000,307000,956000,Approved
2786,3,Graduate,No,744000,4177000,5,727,600000,882000,1333000,1040000,Approved
2787,2,Graduate,No,705000,3854000,25,497,794000,1220000,1429000,158000,Rejected
2788,0,Not Graduate,No,675000,1551000,20,872,1938000,703000,1012000,600000,Approved
2789,1,Graduate,No,481000,1134000,20,601,1318000,1199000,835000,587000,Rejected
2790,5,Not Graduate,No,523000,3328000,15,777,1450000,628000,1037000,428000,Approved
2791,1,Graduate,Yes,1831000,4822000,25,652,5703000,4299000,4139000,2641000,Approved
2792,1,Not Graduate,No,652000,2250000,20,740,1120000,1059000,1670000,697000,Approved
2793,0,Not Graduate,No,420000,2097000,20,591,554000,995000,386000,335000,Rejected
2794,5,Graduate,No,500000,1492000,20,703,1111000,619000,1808000,430000,Approved
2795,1,Graduate,No,1431000,5000000,5,628,2306000,3144000,4763000,2070000,Approved
2796,3,Graduate,No,1086000,5000000,5,784,2146000,907000,3440000,194000,Approved
2797,0,Not Graduate,No,1008000,5000000,10,687,755000,1666000,3269000,1698000,Rejected
2798,0,Graduate,Yes,592000,1360000,20,730,929000,913000,1272000,96000,Approved
2799,3,Graduate,No,1016000,4640000,20,466,1841000,1237000,3878000,314000,Approved
2800,2,Not Graduate,Yes,461000,3265000,15,643,267000,578000,704000,751000,Approved
2801,3,Graduate,No,591000,2470000,25,685,2058000,251000,1027000,461000,Approved
2802,1,Graduate,No,1315000,5000000,10,669,554000,2979000,4318000,1244000,Approved
2803,5,Graduate,No,1236000,5000000,20,732,4008000,1404000,4313000,960000,Rejected
2804,2,Not Graduate,Yes,370000,1511000,15,619,206000,140000,685000,86000,Approved
2805,5,Graduate,No,401000,1467000,15,654,1223000,706000,1366000,496000,Rejected
2806,0,Not Graduate,No,751000,4443000,5,750,1543000,1365000,1930000,1047000,Approved
2807,2,Graduate,No,2150000,5000000,20,456,1996000,243000,3469000,904000,Approved
2808,1,Not Graduate,No,202000,1446000,20,700,210000,168000,734000,306000,Rejected
2809,3,Graduate,No,839000,4580000,15,622,1196000,1225000,1730000,205000,Rejected
2810,3,Graduate,No,286000,763000,20,572,812000,587000,976000,446000,Approved
2811,2,Not Graduate,No,463000,2880000,20,679,357000,360000,1513000,656000,Rejected
2812,0,Not Graduate,No,552000,2532000,15,754,593000,414000,263000,1009000,Approved
2813,0,Graduate,No,533000,1719000,20,738,1341000,981000,1864000,872000,Approved
2814,0,Graduate,No,495000,3844000,15,639,1121000,271000,363000,840000,Rejected
2815,4,Graduate,No,703000,4441000,25,724,1158000,1575000,2302000,1348000,Approved
2816,1,Graduate,No,494000,2746000,20,724,244000,976000,1505000,838000,Rejected
2817,0,Graduate,No,271000,1922000,10,643,566000,605000,806000,434000,Approved
2818,1,Not Graduate,No,1162000,5000000,20,591,1201000,1028000,4289000,503000,Rejected
2819,0,Graduate,Yes,1142000,5000000,15,596,2579000,473000,2789000,1739000,Rejected
2820,5,Graduate,Yes,1211000,3799000,25,721,1427000,1771000,1720000,1555000,Approved
2821,1,Graduate,No,257000,751000,20,646,883000,122000,620000,495000,Rejected
2822,4,Graduate,No,850000,3903000,5,561,1861000,565000,2393000,1236000,Rejected
2823,3,Graduate,No,1086000,5000000,20,507,2311000,1088000,1653000,604000,Rejected
2824,2,Not Graduate,No,358000,2291000,10,721,1066000,414000,391000,132000,Approved
2825,2,Graduate,Yes,704000,3275000,25,604,2449000,567000,1415000,421000,Approved
2826,3,Graduate,No,649000,3608000,25,678,1813000,462000,2339000,640000,Approved
2827,3,Not Graduate,No,2318000,5000000,20,755,5101000,1430000,5931000,3065000,Approved
2828,0,Graduate,No,2445000,5000000,20,539,7490000,4218000,8800000,1148000,Rejected
2829,4,Graduate,No,237000,933000,20,646,209000,181000,463000,119000,Approved
2830,1,Graduate,No,3541000,5000000,15,635,9722000,6147000,13432000,2261000,Approved
2831,1,Graduate,No,386000,2639000,10,682,956000,717000,1230000,627000,Rejected
2832,2,Graduate,No,1324000,3188000,25,755,2784000,2364000,1963000,1010000,Approved
2833,3,Graduate,Yes,1315000,5000000,15,537,4042000,3006000,2430000,267000,Rejected
2834,1,Graduate,Yes,366000,1213000,15,698,941000,873000,1461000,407000,Approved
2835,1,Graduate,No,965000,5000000,10,738,2503000,354000,3686000,59000,Rejected
2836,0,Graduate,Yes,653000,3482000,25,634,2097000,523000,1110000,891000,Rejected
2837,2,Graduate,No,1004000,4989000,25,638,2548000,1977000,3364000,1699000,Approved
2838,0,Graduate,No,813000,5000000,15,686,908000,1589000,2966000,304000,Rejected
2839,4,Graduate,No,1523000,5000000,15,679,1352000,270000,1648000,2584000,Approved
2840,1,Graduate,No,735000,3158000,20,699,1428000,1768000,1557000,1010000,Approved
2841,5,Graduate,No,628000,4518000,15,698,660000,1344000,1917000,152000,Rejected
2842,3,Graduate,No,1427000,5000000,25,567,3623000,3208000,570000,706000,Rejected
2843,3,Not Graduate,No,1021000,5000000,25,734,3060000,522000,3310000,504000,Approved
2844,4,Graduate,Yes,1126000,3719000,20,749,1389000,1410000,1039000,508000,Approved
2845,1,Graduate,No,454000,1215000,10,666,1463000,500000,893000,319000,Approved
2846,2,Graduate,No,355000,1156000,20,523,955000,320000,555000,646000,Rejected
2847,0,Graduate,No,484000,2196000,25,640,1676000,275000,1446000,236000,Rejected
2848,0,Not Graduate,No,468000,1601000,15,667,438000,163000,472000,869000,Approved
2849,1,Not Graduate,No,1167000,5000000,25,553,2074000,2540000,2239000,1309000,Rejected
2850,3,Not Graduate,No,1320000,5000000,15,619,3101000,1750000,1499000,1397000,Rejected
2851,3,Graduate,Yes,633000,2849000,25,530,1735000,951000,199000,863000,Rejected
2852,1,Graduate,No,1774000,5000000,20,702,5709000,1160000,6013000,2876000,Approved
2853,3,Graduate,No,1704000,5000000,10,664,5371000,3983000,1662000,3267000,Approved
2854,1,Graduate,No,820000,3982000,15,510,866000,1920000,825000,45000,Rejected
2855,0,Graduate,No,410000,2576000,5,680,677000,688000,116000,339000,Approved
2856,0,Graduate,No,1949000,4943000,15,645,5065000,1562000,4016000,778000,Approved
2857,2,Graduate,No,673000,4774000,25,694,487000,392000,773000,233000,Rejected
2858,2,Not Graduate,Yes,760000,2102000,10,617,2561000,1131000,1752000,256000,Rejected
2859,1,Not Graduate,No,561000,2005000,25,582,1509000,1168000,1639000,805000,Approved
2860,0,Graduate,No,393000,3129000,10,584,1160000,950000,110000,59000,Rejected
2861,2,Graduate,No,269000,845000,20,604,862000,46000,237000,452000,Approved
2862,3,Not Graduate,No,1056000,2753000,25,652,918000,882000,1715000,1602000,Approved
2863,0,Graduate,Yes,421000,2455000,20,663,695000,412000,1487000,357000,Rejected
2864,3,Not Graduate,No,5000000,5000000,25,634,11927000,4613000,2640000,4398000,Approved
2865,2,Graduate,No,346000,883000,25,614,1014000,578000,1038000,475000,Approved
2866,2,Not Graduate,Yes,309000,625000,20,620,822000,423000,1180000,22000,Rejected
2867,0,Graduate,No,975000,2413000,20,863,672000,2173000,393000,785000,Approved
2868,4,Graduate,No,1892000,5000000,5,584,4477000,1053000,2646000,759000,Approved
2869,2,Not Graduate,Yes,730000,2471000,15,603,906000,729000,2264000,294000,Rejected
2870,1,Not Graduate,No,1015000,5000000,15,900,1625000,1373000,3803000,1141000,Approved
2871,4,Not Graduate,No,211000,1508000,20,686,735000,431000,224000,112000,Rejected
2872,4,Graduate,No,451000,1294000,20,533,362000,928000,1174000,353000,Approved
2873,3,Graduate,Yes,348000,1400000,20,722,221000,748000,1028000,504000,Approved
2874,3,Graduate,Yes,204000,587000,25,573,328000,265000,342000,257000,Rejected
2875,0,Graduate,No,755000,2809000,10,727,2314000,456000,2047000,524000,Approved
2876,3,Graduate,No,163000,560000,25,632,134000,296000,365000,24000,Approved
2877,1,Graduate,No,296000,1989000,10,613,165000,706000,1111000,30000,Rejected
2878,4,Not Graduate,No,494000,2012000,15,787,810000,352000,1087000,494000,Approved
2879,1,Not Graduate,Yes,408000,2029000,20,698,948000,202000,863000,356000,Approved
2880,0,Graduate,Yes,906000,5000000,15,733,720000,51000,2455000,1452000,Approved
2881,2,Graduate,No,854000,5000000,20,687,2455000,1423000,593000,179000,Approved
2882,3,Graduate,No,1251000,4763000,20,612,3762000,1705000,2716000,2136000,Approved
2883,2,Graduate,No,1142000,3718000,20,702,2252000,385000,340000,530000,Approved
2884,3,Graduate,No,1469000,5000000,10,753,584000,733000,3739000,1078000,Approved
2885,0,Not Graduate,No,699000,2741000,10,661,1364000,1157000,1527000,1207000,Approved
2886,0,Graduate,No,853000,5000000,5,803,841000,930000,2878000,1436000,Approved
2887,2,Graduate,No,976000,5000000,20,722,1686000,569000,3134000,1029000,Approved
2888,1,Graduate,No,768000,3905000,10,668,2098000,1163000,1372000,161000,Approved
2889,3,Graduate,No,541000,1824000,15,671,257000,71000,1445000,650000,Rejected
2890,5,Graduate,No,564000,1607000,20,662,169000,23000,724000,866000,Approved
2891,3,Graduate,No,411000,2023000,25,544,299000,268000,663000,231000,Rejected
2892,2,Graduate,Yes,921000,4665000,20,642,410000,667000,372000,375000,Rejected
2893,2,Graduate,No,659000,4376000,5,669,747000,172000,325000,672000,Rejected
2894,4,Graduate,No,455000,2848000,20,615,725000,131000,1498000,688000,Rejected
2895,3,Graduate,No,455000,3400000,10,679,1272000,191000,1770000,471000,Rejected
2896,3,Not Graduate,No,319000,2496000,15,652,127000,578000,641000,165000,Approved
2897,1,Not Graduate,No,1323000,5000000,15,716,1883000,2666000,793000,2308000,Approved
2898,3,Not Graduate,No,737000,1812000,25,706,2413000,335000,328000,1290000,Approved
2899,0,Not Graduate,No,400000,1772000,20,664,858000,657000,111000,533000,Approved
2900,3,Not Graduate,No,1184000,5000000,15,534,3488000,692000,4176000,231000,Rejected
2901,4,Not Graduate,No,486000,2693000,20,802,898000,1069000,887000,244000,Approved
2902,4,Graduate,Yes,281000,868000,25,638,172000,189000,993000,353000,Rejected
2903,0,Graduate,No,1360000,5000000,5,643,1222000,441000,2060000,2140000,Approved
2904,3,Not Graduate,No,494000,2024000,20,621,1347000,542000,1182000,482000,Approved
